Unnamed: 0,SizeRank,RegionName,StateName,State,City,Metro,CountyName,Percent Change,ZHVF 1-Year Forecast (%),Mean Income,luxury_business_count
232,247,11210,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,3.658884218671458,0.5,48781.545454545456,0
234,249,87114,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,3.929349704604626,4.7,54721.545454545456,0
235,250,90026,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3.820009935468706,1.1,72691.18181818182,0
236,251,94587,CA,CA,Union City,"San Francisco-Oakland-Berkeley, CA",Alameda County,0.5936861591663267,1.0,68340.0,0
237,252,32828,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,0.1394922096265506,4.5,55365.36363636364,0
238,253,85326,AZ,AZ,Buckeye,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2.249678053418609,5.6,46092.27272727273,0
239,254,92801,CA,CA,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6.0205568342635365,3.6,48365.90909090909,0
240,255,11372,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,0.3577138944569664,0.4,59004.63636363636,0
241,256,34711,FL,FL,Clermont,"Orlando-Kissimmee-Sanford, FL",Lake County,-0.2595657937894526,4.4,50823.63636363636,0
242,257,95624,CA,CA,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County,0.4802221205594804,2.3,64237.36363636364,0
243,258,75067,TX,TX,Lewisville,"Dallas-Fort Worth-Arlington, TX",Denton County,2.3124026561613142,3.6,53559.0,0
245,260,11432,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,6.314219635547732,0.4,51029.63636363636,0
246,261,89115,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,-1.901316548115968,3.4,34695.72727272727,0
247,262,10027,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,5.147530336133101,-0.2,60855.90909090909,0
248,263,6902,CT,CT,Stamford,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,2.021363388700817,3.6,87165.72727272728,0
249,265,77036,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,3.918818563453504,2.6,35318.63636363636,0
250,266,19111,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,1.878824349891312,3.5,41592.36363636364,0
252,268,21234,MD,MD,Parkville,"Baltimore-Columbia-Towson, MD",Baltimore County,4.341340460133205,2.1,55478.81818181818,0
253,269,7087,NJ,NJ,Union City,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,7.146334480034033,0.7,49512.81818181818,0
254,270,95123,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,0.3800108750157927,1.7,87430.54545454546,0
255,271,92114,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,13.695474335025953,4.2,47945.0,0
257,274,94541,CA,CA,Hayward,"San Francisco-Oakland-Berkeley, CA",Alameda County,1.3388227255467693,0.7,57702.454545454544,0
258,275,23462,VA,VA,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC",Virginia Beach City,4.835440605804235,3.3,56538.81818181818,0
259,276,75068,TX,TX,Little Elm,"Dallas-Fort Worth-Arlington, TX",Denton County,2.168948340811663,3.8,66878.45454545454,0
260,277,20011,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,4.224745184675743,1.2,69177.45454545454,0
261,278,32822,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,1.583718201704618,4.4,38227.63636363636,0
262,279,32765,FL,FL,Oviedo,"Orlando-Kissimmee-Sanford, FL",Seminole County,-0.499499334406422,4.5,52888.27272727273,0
263,280,89121,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,-6.564157895369957,3.6,42502.63636363636,0
265,282,30004,GA,GA,Milton,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2.878815113576271,5.4,81500.45454545454,0
266,283,85204,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,-0.8391928850673578,5.5,44229.63636363636,0
267,284,48197,MI,MI,Ypsilanti,"Ann Arbor, MI",Washtenaw County,1.955076947029675,2.4,46906.81818181818,0
268,285,30022,GA,GA,Johns Creek,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,0.6101514509347573,5.3,79144.72727272728,0
269,286,33157,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,8.32631370082276,5.7,47638.181818181816,0
271,288,43081,OH,OH,Westerville,"Columbus, OH",Franklin County,6.876659828739458,5.0,60509.181818181816,0
272,289,84096,UT,UT,Herriman,"Salt Lake City, UT",Salt Lake County,-2.888281772287936,3.5,65491.27272727273,0
273,290,75243,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,1.405474809364438,4.1,43600.81818181818,0
274,291,84015,UT,UT,Clearfield,"Ogden-Clearfield, UT",Davis County,4.28631840485228,4.6,45007.72727272727,0
275,292,89110,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,4.508590078332432,3.5,38486.36363636364,0
276,293,90037,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,9.160847200384325,2.1,26853.272727272728,0
277,294,75098,TX,TX,Wylie,"Dallas-Fort Worth-Arlington, TX",Collin County,0.619167008454018,3.6,64685.545454545456,0
278,295,11211,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2.6711223906068007,0.9,96086.27272727272,0
279,296,60628,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,-0.6448062697902321,2.0,35218.181818181816,0
280,297,32210,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,4.246034610856376,4.7,43081.36363636364,0
281,298,92407,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2.077314578976213,5.0,48673.63636363636,0
283,300,30318,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,-1.6161330410642736,4.9,55188.454545454544,0
284,301,66061,KS,KS,Olathe,"Kansas City, MO-KS",Johnson County,0.7716442910915137,3.6,51496.36363636364,0
285,302,93906,CA,CA,Salinas,"Salinas, CA",Monterey County,-0.0958471728583068,3.9,52040.36363636364,0
286,303,77346,TX,TX,Atascocita,"Houston-The Woodlands-Sugar Land, TX",Harris County,5.519188442838884,2.5,79122.81818181818,0
287,304,43123,OH,OH,Grove City,"Columbus, OH",Franklin County,2.127749781756207,4.8,48862.181818181816,0
288,305,94080,CA,CA,South San Francisco,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1.9528844048254737,0.8,81605.0,0
290,307,60609,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,6.134437812112989,2.9,34731.90909090909,0
291,308,30058,GA,GA,Lithonia,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,2.653719799114115,6.0,43510.27272727273,0
292,309,92703,CA,CA,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2.1473630255389486,3.1,43314.09090909091,0
293,310,30096,GA,GA,Duluth,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,1.821144525516884,5.6,51558.0,0
294,311,32259,FL,FL,Saint Johns,"Jacksonville, FL",Saint Johns County,1.5715485178048512,4.2,67912.90909090909,0
295,312,44256,OH,OH,Medina,"Cleveland-Elyria, OH",Medina County,1.6516532417617933,3.6,50844.72727272727,0
297,314,2148,MA,MA,Malden,"Boston-Cambridge-Newton, MA-NH",Middlesex County,3.9668376558208687,2.8,56427.545454545456,0
298,315,85301,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,-1.5141917526199695,5.5,30024.727272727272,0
299,316,33463,FL,FL,Greenacres,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,8.402682035130235,5.4,55682.545454545456,0
300,318,42101,KY,KY,Bowling Green,"Bowling Green, KY",Warren County,9.799408806182134,4.4,35223.0,0
301,319,33033,FL,FL,Homestead,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,3.015077753898697,6.0,46392.09090909091,0
302,320,98682,WA,WA,Vancouver,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,-1.1905657088966732,2.5,53837.545454545456,0
303,321,21740,MD,MD,Hagerstown,"Hagerstown-Martinsburg, MD-WV",Washington County,10.42862458213939,4.3,39417.63636363636,0
304,322,20878,MD,MD,Gaithersburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,6.426313649742375,1.4,93140.72727272728,0
305,323,87120,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,3.5322254897122685,4.9,57130.36363636364,0
306,324,29072,SC,SC,Lexington,"Columbia, SC",Lexington County,6.200300103825388,3.7,55708.72727272727,0
308,325,23322,VA,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City,6.272021329887092,3.0,62793.27272727273,0
309,327,19143,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,3.745015442776906,3.7,35260.27272727273,1
311,329,30135,GA,GA,Douglasville,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,1.5340475897078416,5.1,52266.0,0
312,330,85383,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1.8037276235694064,4.9,93017.36363636365,0
313,331,91761,CA,CA,Ontario,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,-1.849221025839527,4.9,56722.181818181816,0
314,332,91977,CA,CA,Spring Valley,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,9.65046947287865,3.8,57109.36363636364,0
315,333,75043,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,1.4619129819492034,4.0,48862.90909090909,0
316,334,92677,CA,CA,Laguna Niguel,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3.1564392852315675,4.5,83058.81818181818,0
317,335,80219,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,6.39297560558631,3.3,42076.27272727273,0
318,336,85308,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,-1.1625855279713309,5.3,56382.454545454544,0
319,337,32808,FL,FL,Pine Hills,"Orlando-Kissimmee-Sanford, FL",Orange County,5.21459444185589,5.4,31667.454545454544,0
320,338,92630,CA,CA,Lake Forest,"Los Angeles-Long Beach-Anaheim, CA",Orange County,-0.6136268824567909,3.8,71231.45454545454,0
321,339,95758,CA,CA,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County,-1.9241472776121864,2.4,66258.54545454546,0
322,340,40475,KY,KY,Richmond,"Richmond-Berea, KY",Madison County,7.262150433840174,2.8,35146.454545454544,0
323,341,77521,TX,TX,Baytown,"Houston-The Woodlands-Sugar Land, TX",Harris County,3.824077851940884,2.4,49159.63636363636,0
324,342,92346,CA,CA,Highland,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2.567538836089984,4.9,50748.181818181816,0
325,343,38401,TN,TN,Columbia,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury County,5.378710606033856,4.2,39064.0,0
326,344,8753,NJ,NJ,Toms River,"New York-Newark-Jersey City, NY-NJ-PA",Ocean County,1.3448159014353571,2.2,58078.27272727273,0
327,345,30188,GA,GA,Woodstock,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,-1.9210719850775504,5.2,56184.0,0
328,346,32244,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,2.508442661445116,4.8,41941.90909090909,0
329,347,20019,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2.039570266453684,1.1,40421.27272727273,0
330,348,37122,TN,TN,Mount Juliet,"Nashville-Davidson--Murfreesboro--Franklin, TN",Wilson County,4.329857278449021,3.9,65365.63636363636,5
331,349,90731,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2.4716437753145564,2.5,55821.81818181818,0
332,350,75040,TX,TX,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,0.1543287829073658,4.2,49215.81818181818,0
334,352,27406,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,9.452520433678098,5.5,36604.72727272727,0
336,354,60402,IL,IL,Berwyn,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,7.6104299936211,2.7,46676.454545454544,0
337,356,95608,CA,CA,Carmichael,"Sacramento-Roseville-Folsom, CA",Sacramento County,2.094537660711364,2.2,54816.90909090909,0
338,357,60651,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,12.301175897789236,2.2,36186.81818181818,0
339,358,33313,FL,FL,Lauderhill,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,6.664964881746297,5.7,31092.81818181818,0
340,359,30062,GA,GA,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,1.2925184630107789,4.7,63545.0,0
342,361,78249,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,-0.908986984478566,3.2,51947.454545454544,0
344,363,92201,CA,CA,Indio,"Riverside-San Bernardino-Ontario, CA",Riverside County,5.156096346789793,5.6,39703.0,0
345,364,28215,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,4.233135579319246,5.5,44523.545454545456,0
346,365,92562,CA,CA,Murrieta,"Riverside-San Bernardino-Ontario, CA",Riverside County,0.250748566642537,5.3,63715.0,0
347,366,31907,GA,GA,Columbus,"Columbus, GA-AL",Muscogee County,4.779747850167416,4.9,39501.27272727273,0
348,367,77373,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Harris County,2.462205138680979,2.8,55197.454545454544,0
349,368,77386,TX,TX,Spring,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,5.004400069399742,2.5,77382.90909090909,0
350,369,10024,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2.9338732038484068,0.2,130892.27272727272,0
351,370,32818,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,3.4089724403237334,4.8,35429.90909090909,0
352,371,29445,SC,SC,Goose Creek,"Charleston-North Charleston, SC",Berkeley County,9.302306876135573,4.8,49945.181818181816,0
353,372,94806,CA,CA,Richmond,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,1.9282788439436216,0.5,51670.181818181816,0
354,373,48180,MI,MI,Taylor,"Detroit-Warren-Dearborn, MI",Wayne County,1.8826048946637863,4.0,39370.36363636364,0
355,375,75150,TX,TX,Mesquite,"Dallas-Fort Worth-Arlington, TX",Dallas County,1.4773318831183035,4.2,43650.72727272727,0
356,376,44035,OH,OH,Elyria,"Cleveland-Elyria, OH",Lorain County,-1.8762457869967877,4.4,38576.63636363636,0
357,377,92392,CA,CA,Victorville,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,1.1612027438568668,5.0,49681.09090909091,0
358,378,37128,TN,TN,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County,1.923870214798147,3.7,49883.72727272727,0
359,380,22407,VA,VA,Fredericksburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Spotsylvania County,2.9128650697763545,1.8,63412.09090909091,0
360,381,92627,CA,CA,Costa Mesa,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2.273058843100677,3.2,78909.81818181818,0
361,382,96818,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,1.2238873335655764,0.3,59995.72727272727,0
362,383,94015,CA,CA,Daly City,"San Francisco-Oakland-Berkeley, CA",San Mateo County,5.879686553621348,0.5,67469.27272727272,0
363,384,89123,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,-0.7232244443528193,3.2,59378.36363636364,0
364,385,93309,CA,CA,Bakersfield,"Bakersfield, CA",Kern County,5.710634058304839,4.8,47416.454545454544,0
365,386,33027,FL,FL,Miramar,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2.1265448880535587,4.7,43757.72727272727,0
366,387,60619,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,-0.3362184464723423,1.2,35303.818181818184,0
367,388,10032,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2.934964681991368,0.7,48573.72727272727,0
368,389,85041,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,6.469318476266688,5.8,45340.0,0
370,391,75056,TX,TX,The Colony,"Dallas-Fort Worth-Arlington, TX",Denton County,-1.1646051995481188,3.8,68627.81818181818,0
371,393,43026,OH,OH,Hilliard,"Columbus, OH",Franklin County,8.0585387878821,4.9,62892.63636363636,0
373,395,20874,MD,MD,Germantown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,8.206698177832799,1.3,80110.09090909091,0
374,396,92020,CA,CA,El Cajon,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4.263079108696637,4.1,48264.72727272727,0
376,398,77396,TX,TX,Humble,"Houston-The Woodlands-Sugar Land, TX",Harris County,0.7491522653064224,2.6,55976.27272727273,0
377,399,74012,OK,OK,Broken Arrow,"Tulsa, OK",Tulsa County,1.6816668040150855,3.6,50173.0,0
378,400,94501,CA,CA,Alameda,"San Francisco-Oakland-Berkeley, CA",Alameda County,2.120302731488506,0.3,75913.90909090909,0
382,405,85345,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County,-1.071310828858792,5.7,41375.454545454544,0
383,406,34744,FL,FL,Kissimmee,"Orlando-Kissimmee-Sanford, FL",Osceola County,2.730351625459906,4.6,40752.72727272727,0
384,407,78640,TX,TX,Kyle,"Austin-Round Rock-Georgetown, TX",Hays County,0.0516373155675125,1.5,56298.27272727273,0
386,409,21117,MD,MD,Owings Mills,"Baltimore-Columbia-Towson, MD",Baltimore County,-3.5545246525639542,1.7,69985.54545454546,0
387,410,95014,CA,CA,Cupertino,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,-0.1433667241274323,0.6,89088.90909090909,0
388,411,77375,TX,TX,Tomball,"Houston-The Woodlands-Sugar Land, TX",Harris County,2.4796032120396005,2.5,54523.0,0
389,412,11216,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1.6527393235925252,0.5,64254.09090909091,0
390,413,89148,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,-0.0758218811039219,2.9,67898.90909090909,0
391,414,92115,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,4.750711628966086,4.2,50797.72727272727,0
392,415,43130,OH,OH,Lancaster,"Columbus, OH",Fairfield County,10.257354796884394,5.3,39070.181818181816,0
394,417,33178,FL,FL,Doral,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,-1.47437996679196,5.1,66945.27272727272,0
395,418,37129,TN,TN,Murfreesboro,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County,0.2774272302575539,3.7,48831.81818181818,0
396,419,29681,SC,SC,Simpsonville,"Greenville-Anderson, SC",Greenville County,5.697411129530646,4.2,57315.72727272727,0
397,420,8854,NJ,NJ,Piscataway,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2.6690679767058927,1.5,68176.54545454546,0
398,421,10701,NY,NY,Yonkers,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,5.265921542086548,2.0,49399.545454545456,0
399,421,19149,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,5.187898217859279,3.8,38809.09090909091,3
400,423,10023,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2.5169582779378703,-0.3,133173.0909090909,0
401,424,37064,TN,TN,Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,3.763429837962304,4.3,62941.27272727273,3
402,425,93313,CA,CA,Bakersfield,"Bakersfield, CA",Kern County,1.3232610880863571,4.1,58921.72727272727,0
403,426,7093,NJ,NJ,West New York,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,5.296011364247724,0.7,62676.09090909091,0
404,427,92571,CA,CA,Perris,"Riverside-San Bernardino-Ontario, CA",Riverside County,7.447208173245863,5.1,44076.09090909091,0
405,428,30331,GA,GA,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2.3981269034233,5.4,44051.09090909091,0
406,429,2155,MA,MA,Medford,"Boston-Cambridge-Newton, MA-NH",Middlesex County,6.567353560313492,2.5,81052.18181818182,0
407,430,78745,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,-2.3520718609413787,1.8,60095.72727272727,0
410,433,30144,GA,GA,Kennesaw,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,-0.8558837434397344,5.2,53519.72727272727,0
411,434,90019,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2.739323359913965,1.7,63866.36363636364,0
412,435,27703,NC,NC,Durham,"Durham-Chapel Hill, NC",Durham County,-0.3979375123870369,5.1,51961.0,0
413,436,77077,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2.266886081256817,2.2,67217.36363636363,0
414,437,91702,CA,CA,Azusa,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,7.432266788327331,2.8,51516.0,0
416,439,78253,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,-3.163312811501177,2.8,68252.72727272728,0
417,440,93291,CA,CA,Visalia,"Visalia, CA",Tulare County,0.2185208877822935,3.8,50125.27272727273,0
418,441,30101,GA,GA,Acworth,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,3.1204749219536687,5.0,58948.0,0
419,442,10033,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,3.626994190692846,0.5,58180.72727272727,0
420,443,85033,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4.511802127253097,6.1,33843.72727272727,0
421,444,6010,CT,CT,Bristol,"Hartford-East Hartford-Middletown, CT",Hartford County,5.842547727768899,5.9,49845.454545454544,0
422,445,29485,SC,SC,Summerville,"Charleston-North Charleston, SC",Dorchester County,5.140094304890811,4.5,47567.454545454544,0
423,446,75227,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,15.441715543187687,4.6,38057.09090909091,0
